bank_txn_id,timestamp,amount,direction,merchant,reference,payment_method
SYNTH-BANK-DUP-000969,2026-05-31 08:01:00,718.12,CREDIT,Myntra Designs,UPI333204,WALLET
SYNTH-BANK-000969,2026-05-31 08:01:00,718.12,CREDIT,Myntra Designs,UPI333204,WALLET
SYNTH-BANK-000970,2026-05-24 17:08:00,387.4,CREDIT,NYKAA,UPI427461,CARD
SYNTH-BANK-000971,2026-07-24 07:43:00,593.58,CREDIT,DOMINOS,UPI762627,WALLET
SYNTH-BANK-000972,2026-05-06 23:04:00,1724.78,CREDIT,DOMINO'S PIZZA,UPI233229,CARD
SYNTH-BANK-000973,2026-07-16 18:45:00,1153.27,DEBIT,Nykaa E-Retail,UPI393391,NETBANKING
SYNTH-BANK-000974,2026-07-01 06:45:00,1169.76,CREDIT,Apollo Pharmacy Ltd,UPI589645,NETBANKING
SYNTH-BANK-000975,2026-05-30 13:34:00,624.73,CREDIT,NYKAA.COM,UPI503509,UPI
SYNTH-BANK-000976,2026-06-21 13:18:00,1840.15,CREDIT,UBER INDIA,UPI947044,WALLET
SYNTH-BANK-000977,2026-06-08 18:44:00,2355.48,CREDIT,MYNTRA PAY,UPI617250,WALLET
SYNTH-BANK-000978,2026-05-23 03:53:00,577.47,CREDIT,AMAZON,UPI670242,WALLET
SYNTH-BANK-000979,2026-06-22 01:51:00,1585.89,CREDIT,Decathlon Sports,UPI360647,WALLET
SYNTH-BANK-000980,2026-06-18 07:28:00,898.05,CREDIT,URBAN COMPANY,UPI593253,CARD
SYNTH-BANK-000981,2026-06-24 04:34:00,1932.62,CREDIT,Reliance Retail Ltd,UPI507144,WALLET
SYNTH-BANK-000982,2026-05-27 04:41:00,804.74,CREDIT,METRO INDIA,UPI884371,UPI
SYNTH-BANK-000983,2026-05-08 22:16:00,5022.43,CREDIT,BOOKMYSHOW,UPI852069,UPI
SYNTH-BANK-000984,2026-06-10 05:40:00,991.48,CREDIT,Zomato Ltd,UPI933886,UPI
SYNTH-BANK-000985,2026-06-01 04:11:00,1563.05,CREDIT,BOOKMYSHOW.COM,UPI761363,NETBANKING
SYNTH-BANK-000986,2026-05-22 19:39:00,674.29,CREDIT,METRO CASH & CARRY,UPI479145,UPI
SYNTH-BANK-000987,2026-05-07 18:38:00,687.61,CREDIT,SWIGGY,UPI197135,NETBANKING
SYNTH-BANK-000988,2026-05-17 16:23:00,1364.32,DEBIT,CROMA,UPI606432,WALLET
SYNTH-BANK-000989,2026-05-06 02:17:00,377.76,CREDIT,IRCTC E-TICKETING,UPI438003,NETBANKING
SYNTH-BANK-000990,2026-06-09 11:44:00,1269.42,CREDIT,MYNTRA PAY,UPI760182,UPI
SYNTH-BANK-000991,2026-06-03 12:10:00,1939.73,DEBIT,Swiggy India,UPI359866,UPI
SYNTH-BANK-000992,2026-07-12 07:50:00,416.8,CREDIT,BOOKMYSHOW,UPI571098,CARD
SYNTH-BANK-000993,2026-05-12 16:33:00,699.78,CREDIT,BOOKMYSHOW.COM,UPI217041,WALLET
SYNTH-BANK-000994,2026-05-24 12:25:00,1568.59,DEBIT,SWIGGY*BLR,UPI972530,UPI
SYNTH-BANK-000995,2026-07-01 23:34:00,483.44,CREDIT,Uber Technologies,UPI425515,CARD
SYNTH-BANK-000996,2026-06-22 14:49:00,486.42,DEBIT,SWIGGY,UPI248423,NETBANKING
SYNTH-BANK-000997,2026-07-15 22:11:00,2516.36,CREDIT,Reliance Retail Ltd,UPI880822,NETBANKING
SYNTH-BANK-000998,2026-06-22 22:32:00,1065.89,CREDIT,DOMINO'S PIZZA,UPI678161,WALLET
SYNTH-BANK-000999,2026-05-10 18:58:00,1443.44,CREDIT,BOOKMYSHOW.COM,UPI902834,NETBANKING
SYNTH-BANK-001000,2026-06-18 11:20:00,4058.89,CREDIT,METRO INDIA,UPI626071,WALLET
SYNTH-BANK-001002,2026-05-07 01:41:00,1093.16,CREDIT,RELIANCE DIGITAL,UPI180405,UPI
SYNTH-BANK-001003,2026-06-10 14:28:00,1912.13,CREDIT,AMAZON PAY,UPI855372,NETBANKING
SYNTH-BANK-001004,2026-07-09 21:05:00,840.68,CREDIT,Apollo Pharmacy Ltd,UPI676572,NETBANKING
SYNTH-BANK-001005,2026-05-19 05:19:00,1733.42,DEBIT,RELIANCE RETAIL,UPI216576,CARD
SYNTH-BANK-001006,2026-05-10 09:42:00,1350.9,CREDIT,BIGBASKET,UPI377635,WALLET
SYNTH-BANK-001007,2026-07-30 02:42:00,1260.68,CREDIT,APOLLO,UPI820404,CARD
SYNTH-BANK-001008,2026-05-30 09:40:00,1695.85,CREDIT,SWIGGY*BLR,UPI634278,WALLET
SYNTH-BANK-001009,2026-07-09 08:17:00,934.71,DEBIT,Myntra Designs,UPI906103,WALLET
SYNTH-BANK-001010,2026-06-25 12:31:00,1593.88,CREDIT,ZOMATO*BANGALORE,UPI314291,CARD
SYNTH-BANK-001011,2026-06-28 00:08:00,1294.82,DEBIT,BIGBASKET INDIA,UPI425836,WALLET
SYNTH-BANK-001012,2026-05-01 15:20:00,718.93,DEBIT,Urban Company India,UPI264826,NETBANKING
SYNTH-BANK-DUP-001013,2026-07-27 10:36:00,1107.29,DEBIT,IRCTC,UPI399754,NETBANKING
SYNTH-BANK-001013,2026-07-27 10:36:00,1107.29,DEBIT,IRCTC,UPI399754,NETBANKING
SYNTH-BANK-001014,2026-05-18 22:43:00,8033.06,CREDIT,NYKAA,UPI177317,NETBANKING
SYNTH-BANK-001015,2026-06-14 18:19:00,834.14,CREDIT,IRCTC,UPI322234,NETBANKING
SYNTH-BANK-001016,2026-06-01 06:34:00,316.58,CREDIT,AMAZON,UPI938640,NETBANKING
SYNTH-BANK-001017,2026-07-15 15:44:00,3750.4,DEBIT,RELIANCE DIGITAL,UPI654675,NETBANKING
SYNTH-BANK-001018,2026-07-12 11:50:00,205.94,CREDIT,MYNTRA PAY,UPI389721,NETBANKING
SYNTH-BANK-001019,2026-05-04 18:07:00,1860.68,CREDIT,Flipkart Internet,UPI426469,UPI
SYNTH-BANK-001020,2026-06-04 20:01:00,2799.69,CREDIT,AMAZON PAY,UPI995972,CARD
SYNTH-BANK-DUP-001021,2026-06-17 01:38:00,363.34,DEBIT,FLIPKART PAY,UPI319211,WALLET
SYNTH-BANK-001021,2026-06-17 01:38:00,363.34,DEBIT,FLIPKART PAY,UPI319211,WALLET
SYNTH-BANK-001022,2026-07-13 16:40:00,410.5,CREDIT,RELIANCE DIGITAL,UPI782718,UPI
SYNTH-BANK-001024,2026-06-26 16:00:00,1361.9,DEBIT,CROMA,UPI566967,NETBANKING
SYNTH-BANK-001025,2026-07-20 13:14:00,2544.27,DEBIT,OLA,UPI472538,WALLET
SYNTH-BANK-001026,2026-06-21 04:00:00,738.79,CREDIT,OLA CABS,UPI794951,UPI
SYNTH-BANK-001027,2026-05-31 18:09:00,955.4,CREDIT,CROMA RETAIL,UPI779456,CARD
SYNTH-BANK-001028,2026-07-01 11:39:00,1599.18,DEBIT,OLA CABS,UPI323834,UPI
SYNTH-BANK-001030,2026-07-16 11:19:00,326.89,CREDIT,DECATHLON INDIA,UPI508207,WALLET
SYNTH-BANK-001031,2026-06-12 23:59:00,4668.19,CREDIT,ZOMATO*BANGALORE,UPI718051,CARD
SYNTH-BANK-001032,2026-07-11 15:21:00,1966.99,CREDIT,URBAN COMPANY,UPI400952,NETBANKING
SYNTH-BANK-001033,2026-06-19 19:51:00,758.41,DEBIT,BOOKMYSHOW,UPI898002,UPI
SYNTH-BANK-001034,2026-05-08 04:04:00,1218.42,CREDIT,BIGBASKET,UPI278595,NETBANKING
SYNTH-BANK-001035,2026-05-25 17:47:00,1657.58,DEBIT,UBER,UPI733717,WALLET
SYNTH-BANK-001037,2026-07-18 02:22:00,1001.3,CREDIT,RELIANCE DIGITAL,UPI483760,WALLET
SYNTH-BANK-001038,2026-07-16 03:10:00,1345.21,CREDIT,METRO INDIA,UPI623265,NETBANKING
SYNTH-BANK-001039,2026-05-24 02:17:00,1344.24,CREDIT,UBER INDIA,UPI724685,WALLET
SYNTH-BANK-001040,2026-06-22 13:04:00,440.75,CREDIT,BOOKMYSHOW,UPI398905,WALLET
SYNTH-BANK-001041,2026-05-12 22:07:00,1238.76,CREDIT,BIGBASKET,UPI619003,CARD
SYNTH-BANK-001042,2026-05-15 07:43:00,1970.48,CREDIT,SWIGGY*BLR,UPI591239,CARD
SYNTH-BANK-001043,2026-05-03 06:07:00,1858.86,CREDIT,Urban Company India,UPI741246,UPI
SYNTH-BANK-001044,2026-05-21 11:45:00,306.74,CREDIT,MYNTRA PAY,UPI442277,UPI
SYNTH-BANK-001045,2026-06-13 11:02:00,1530.86,CREDIT,ZOMATO*BANGALORE,UPI242245,UPI
SYNTH-BANK-001046,2026-07-16 17:09:00,1435.13,DEBIT,SWIGGY,UPI629661,UPI
SYNTH-BANK-001047,2026-05-03 20:30:00,93.09,DEBIT,CROMA RETAIL,UPI502788,UPI
SYNTH-BANK-001048,2026-05-19 21:49:00,924.73,CREDIT,Myntra Designs,UPI849919,CARD
SYNTH-BANK-001049,2026-07-14 13:43:00,1109.14,CREDIT,Swiggy India,UPI518383,WALLET
SYNTH-BANK-001050,2026-06-22 14:00:00,1152.07,DEBIT,FLIPKART PAY,UPI363011,NETBANKING
SYNTH-BANK-001051,2026-05-10 19:21:00,1309.82,CREDIT,UBER INDIA,UPI602078,UPI
SYNTH-BANK-001052,2026-07-19 19:16:00,378.79,CREDIT,Flipkart Internet,UPI799460,UPI
SYNTH-BANK-001053,2026-06-12 07:01:00,4522.81,CREDIT,NYKAA,UPI379844,CARD
SYNTH-BANK-001054,2026-06-13 07:34:00,3364.85,DEBIT,METRO RETAIL,UPI252370,NETBANKING
SYNTH-BANK-001057,2026-05-22 22:59:00,1632.48,CREDIT,Nykaa E-Retail,UPI968836,CARD
SYNTH-BANK-001058,2026-06-26 19:49:00,950.41,DEBIT,SWIGGY*BLR,UPI634889,UPI
SYNTH-BANK-DUP-001060,2026-07-09 19:01:00,1843.41,CREDIT,Amazon India,UPI686842,UPI
SYNTH-BANK-001060,2026-07-09 19:01:00,1843.41,CREDIT,Amazon India,UPI686842,UPI
SYNTH-BANK-001061,2026-06-11 14:11:00,880.28,CREDIT,Big Basket,UPI289777,NETBANKING
SYNTH-BANK-DUP-001062,2026-05-09 00:29:00,900.62,CREDIT,CROMA,UPI167755,UPI
SYNTH-BANK-001062,2026-05-09 00:29:00,900.62,CREDIT,CROMA,UPI167755,UPI
SYNTH-BANK-DUP-001063,2026-05-02 16:10:00,1029.55,CREDIT,Zomato Ltd,UPI242459,NETBANKING
SYNTH-BANK-001063,2026-05-02 16:10:00,1029.55,CREDIT,Zomato Ltd,UPI242459,NETBANKING
SYNTH-BANK-001064,2026-07-27 14:56:00,7993.18,DEBIT,Apollo Pharmacy Ltd,UPI724944,UPI
SYNTH-BANK-001065,2026-05-27 03:47:00,1403.27,CREDIT,ZOMATO,UPI449765,CARD
SYNTH-BANK-001066,2026-06-13 04:28:00,2403.93,CREDIT,OLA CABS,UPI995867,NETBANKING
SYNTH-BANK-DUP-001067,2026-07-08 09:18:00,775.35,CREDIT,MYNTRA PAY,UPI915887,UPI
SYNTH-BANK-001067,2026-07-08 09:18:00,775.35,CREDIT,MYNTRA PAY,UPI915887,UPI
SYNTH-BANK-001068,2026-05-13 12:32:00,3531.17,CREDIT,APOLLO PHARMACY,UPI585306,UPI
SYNTH-BANK-001069,2026-06-30 09:55:00,1839.7,CREDIT,DOMINO'S PIZZA,UPI581206,NETBANKING
SYNTH-BANK-001071,2026-07-22 02:09:00,2153.38,CREDIT,Uber Technologies,UPI788244,UPI
SYNTH-BANK-001072,2026-05-07 01:34:00,2963.81,CREDIT,Flipkart Internet,UPI875112,WALLET
SYNTH-BANK-001073,2026-05-12 01:43:00,1723.4,CREDIT,CROMA,UPI229720,WALLET
SYNTH-BANK-001074,2026-07-28 18:00:00,1695.33,DEBIT,SWIGGY*BLR,UPI868731,CARD
SYNTH-BANK-001075,2026-07-27 17:33:00,1370.89,CREDIT,NYKAA,UPI732914,WALLET
SYNTH-BANK-001076,2026-05-12 05:14:00,823.43,DEBIT,ZOMATO,UPI562635,NETBANKING
SYNTH-BANK-001077,2026-06-12 03:07:00,914.55,CREDIT,APOLLO PHARMACY,UPI981077,CARD
SYNTH-BANK-001078,2026-07-19 10:18:00,3847.77,CREDIT,APOLLO,UPI753816,UPI
SYNTH-BANK-001079,2026-05-19 21:52:00,2234.14,CREDIT,Big Basket,UPI256443,NETBANKING
SYNTH-BANK-DUP-001080,2026-05-12 13:47:00,2922.65,DEBIT,DOMINOS,UPI515211,UPI
SYNTH-BANK-001080,2026-05-12 13:47:00,2922.65,DEBIT,DOMINOS,UPI515211,UPI
SYNTH-BANK-001081,2026-05-16 22:57:00,4211.43,CREDIT,Ola Mobility,UPI356106,WALLET
SYNTH-BANK-001083,2026-06-12 07:48:00,1328.29,CREDIT,Big Basket,UPI449432,NETBANKING
SYNTH-BANK-001084,2026-05-25 07:54:00,627.06,CREDIT,METRO RETAIL,UPI149219,WALLET
SYNTH-BANK-001085,2026-05-25 01:35:00,1846.12,CREDIT,BIGBASKET,UPI124897,WALLET
SYNTH-BANK-001086,2026-06-21 17:14:00,1253.6,CREDIT,CROMA,UPI891692,WALLET
SYNTH-BANK-001087,2026-07-23 13:38:00,4318.22,DEBIT,APOLLO PHARMACY,UPI461276,WALLET
SYNTH-BANK-001088,2026-07-11 20:01:00,585.35,CREDIT,SWIGGY,UPI303576,WALLET
SYNTH-BANK-001089,2026-07-23 01:08:00,1365.26,CREDIT,ZOMATO*BANGALORE,UPI192030,UPI
SYNTH-BANK-001090,2026-07-03 20:25:00,365.74,CREDIT,Reliance Retail Ltd,UPI663258,CARD
SYNTH-BANK-001091,2026-07-17 10:18:00,1442.44,CREDIT,CROMA RETAIL,UPI695077,NETBANKING
SYNTH-BANK-001092,2026-07-02 04:56:00,149.32,CREDIT,Big Basket,UPI820338,NETBANKING
SYNTH-BANK-001094,2026-05-05 22:57:00,218.15,DEBIT,CROMA,UPI654635,UPI
SYNTH-BANK-001095,2026-06-08 23:01:00,1652.68,CREDIT,BIGBASKET,UPI158569,NETBANKING
SYNTH-BANK-001096,2026-06-18 14:05:00,2154.86,DEBIT,Reliance Retail Ltd,UPI597575,NETBANKING
SYNTH-BANK-001097,2026-07-15 12:56:00,419.08,DEBIT,FLIPKART,UPI102171,CARD
SYNTH-BANK-001098,2026-06-03 11:15:00,2999.18,CREDIT,Uber Technologies,UPI564509,WALLET
SYNTH-BANK-001099,2026-05-19 12:23:00,1666.06,DEBIT,MYNTRA PAY,UPI956844,CARD
SYNTH-BANK-001100,2026-06-05 04:17:00,3192.38,CREDIT,Flipkart Internet,UPI306928,CARD
SYNTH-BANK-001101,2026-05-13 07:02:00,419.27,CREDIT,BMS,UPI718207,NETBANKING
SYNTH-BANK-001102,2026-06-16 03:52:00,1133.74,CREDIT,DECATHLON,UPI320482,UPI
SYNTH-BANK-001103,2026-05-11 20:57:00,1063.23,DEBIT,Croma Electronics,UPI364416,CARD
SYNTH-BANK-001104,2026-07-15 18:31:00,2396.5,CREDIT,SWIGGY*BLR,UPI322218,UPI
SYNTH-BANK-001105,2026-05-17 20:40:00,398.49,CREDIT,Decathlon Sports,UPI803584,WALLET
SYNTH-BANK-001106,2026-05-25 06:39:00,1420.71,DEBIT,Ola Mobility,UPI650873,CARD
SYNTH-BANK-001107,2026-05-30 17:55:00,127.83,DEBIT,UBER,UPI360206,WALLET
SYNTH-BANK-001108,2026-07-24 11:34:00,1633.21,CREDIT,APOLLO,UPI354728,WALLET
SYNTH-BANK-001109,2026-06-10 23:45:00,1243.03,DEBIT,Big Basket,UPI237080,WALLET
SYNTH-BANK-001110,2026-07-23 06:13:00,2666.25,DEBIT,RELIANCE DIGITAL,UPI406991,CARD
SYNTH-BANK-001111,2026-06-29 02:08:00,1074.96,CREDIT,Decathlon Sports,UPI696003,NETBANKING
SYNTH-BANK-001112,2026-06-20 22:55:00,740.45,CREDIT,IRCTC E-TICKETING,UPI452984,CARD
SYNTH-BANK-001113,2026-07-29 12:44:00,4042.64,CREDIT,BMS,UPI993782,NETBANKING
SYNTH-BANK-001114,2026-07-28 00:06:00,956.12,CREDIT,Urban Company India,UPI575034,CARD
SYNTH-BANK-DUP-001115,2026-05-19 05:35:00,5942.87,CREDIT,Ola Mobility,UPI736981,NETBANKING
SYNTH-BANK-001115,2026-05-19 05:35:00,5942.87,CREDIT,Ola Mobility,UPI736981,NETBANKING
SYNTH-BANK-001116,2026-07-10 17:07:00,2148.45,CREDIT,Flipkart Internet,UPI649853,WALLET
SYNTH-BANK-001117,2026-05-18 21:51:00,2237.34,CREDIT,Decathlon Sports,UPI525935,NETBANKING
SYNTH-BANK-001118,2026-07-28 11:23:00,5335.28,CREDIT,SWIGGY*BLR,UPI513953,UPI
SYNTH-BANK-001119,2026-06-15 05:22:00,1945.87,CREDIT,DOMINOS,UPI859239,UPI
SYNTH-BANK-001120,2026-05-08 11:51:00,812.02,DEBIT,ZOMATO,UPI360915,NETBANKING
SYNTH-BANK-001121,2026-06-14 10:53:00,1283.85,CREDIT,Reliance Retail Ltd,UPI774984,NETBANKING
SYNTH-BANK-001122,2026-05-23 15:59:00,1945.11,CREDIT,ZOMATO*BANGALORE,UPI439017,NETBANKING
SYNTH-BANK-001123,2026-06-06 20:39:00,441.85,CREDIT,IRCTC,UPI500189,NETBANKING
SYNTH-BANK-001124,2026-05-14 12:13:00,171.66,CREDIT,FLIPKART PAY,UPI239523,CARD
SYNTH-BANK-001125,2026-06-12 14:51:00,652.48,CREDIT,IRCTC E-TICKETING,UPI490373,CARD
SYNTH-BANK-001126,2026-07-14 00:57:00,536.64,CREDIT,Reliance Retail Ltd,UPI660189,UPI
SYNTH-BANK-001127,2026-05-09 00:58:00,717.52,CREDIT,DOMINO'S PIZZA,UPI854349,NETBANKING
SYNTH-BANK-001128,2026-05-17 07:53:00,813.17,CREDIT,ZOMATO,UPI554213,NETBANKING
SYNTH-BANK-001129,2026-06-27 04:58:00,2537.48,CREDIT,CROMA,UPI967168,NETBANKING
SYNTH-BANK-001130,2026-05-17 22:32:00,788.49,CREDIT,IRCTC RAIL,UPI284247,CARD
SYNTH-BANK-001132,2026-07-04 14:01:00,977.37,CREDIT,AMAZON,UPI320795,CARD
SYNTH-BANK-DUP-001133,2026-05-06 06:18:00,1667.68,DEBIT,METRO RETAIL,UPI266262,WALLET
SYNTH-BANK-001133,2026-05-06 06:18:00,1667.68,DEBIT,METRO RETAIL,UPI266262,WALLET
SYNTH-BANK-001134,2026-05-15 11:46:00,835.23,CREDIT,DECATHLON INDIA,UPI820967,NETBANKING
SYNTH-BANK-001135,2026-06-11 21:26:00,2436.5,CREDIT,Ola Mobility,UPI162459,NETBANKING
SYNTH-BANK-001136,2026-07-05 19:38:00,2156.8,CREDIT,Apollo Pharmacy Ltd,UPI272249,CARD
SYNTH-BANK-001137,2026-06-05 12:39:00,1078.95,CREDIT,UBER INDIA,UPI792777,UPI
SYNTH-BANK-001138,2026-05-09 04:08:00,2084.16,CREDIT,RELIANCE DIGITAL,UPI289719,NETBANKING
SYNTH-BANK-001139,2026-06-03 19:42:00,3554.12,DEBIT,APOLLO,UPI901700,CARD
SYNTH-BANK-001140,2026-07-22 01:51:00,1161.97,DEBIT,METRO RETAIL,UPI384527,CARD
SYNTH-BANK-001141,2026-07-09 03:53:00,255.87,CREDIT,IRCTC RAIL,UPI350974,WALLET
SYNTH-BANK-001142,2026-06-15 08:04:00,741.63,DEBIT,URBAN COMPANY,UPI858152,CARD
SYNTH-BANK-001143,2026-06-10 14:43:00,5769.91,CREDIT,Apollo Pharmacy Ltd,UPI863753,NETBANKING
SYNTH-BANK-001144,2026-05-15 11:37:00,2518.28,CREDIT,BMS,UPI225037,WALLET
SYNTH-BANK-001145,2026-06-15 21:35:00,838.83,CREDIT,SWIGGY,UPI892636,NETBANKING
SYNTH-BANK-001146,2026-07-29 00:26:00,1141.37,DEBIT,BIGBASKET INDIA,UPI307810,CARD
SYNTH-BANK-001147,2026-06-25 03:41:00,948.62,DEBIT,Apollo Pharmacy Ltd,UPI637817,UPI
SYNTH-BANK-001148,2026-06-22 11:44:00,674.67,CREDIT,MYNTRA PAY,UPI518729,NETBANKING
SYNTH-BANK-001149,2026-07-18 11:05:00,2262.74,CREDIT,METRO CASH & CARRY,UPI441141,WALLET
SYNTH-BANK-001150,2026-05-14 22:59:00,404.03,DEBIT,Zomato Ltd,UPI183680,CARD
SYNTH-BANK-001151,2026-06-07 10:52:00,1055.08,DEBIT,METRO RETAIL,UPI355659,UPI
SYNTH-BANK-001152,2026-07-05 19:25:00,1788.86,DEBIT,IRCTC RAIL,UPI659926,UPI
SYNTH-BANK-001153,2026-06-05 16:19:00,1818.37,CREDIT,AMAZON,UPI489871,CARD
SYNTH-BANK-001154,2026-05-30 21:51:00,1329.56,CREDIT,DECATHLON,UPI609415,CARD
SYNTH-BANK-001155,2026-06-27 22:07:00,1038.16,CREDIT,Decathlon Sports,UPI950255,UPI
SYNTH-BANK-001157,2026-05-12 08:31:00,1094.97,CREDIT,APOLLO PHARMACY,UPI731848,UPI
SYNTH-BANK-DUP-001158,2026-07-27 23:23:00,1403.29,CREDIT,ZOMATO,UPI425985,NETBANKING
SYNTH-BANK-001158,2026-07-27 23:23:00,1403.29,CREDIT,ZOMATO,UPI425985,NETBANKING
SYNTH-BANK-DUP-001159,2026-06-30 21:21:00,730.59,CREDIT,Amazon India,UPI888152,CARD
SYNTH-BANK-001159,2026-06-30 21:21:00,730.59,CREDIT,Amazon India,UPI888152,CARD
SYNTH-BANK-001160,2026-07-03 21:23:00,3655.34,CREDIT,DECATHLON INDIA,UPI488963,WALLET
SYNTH-BANK-001161,2026-05-16 23:23:00,1221.67,CREDIT,DOMINO'S PIZZA,UPI228932,NETBANKING
SYNTH-BANK-001162,2026-06-05 18:57:00,1091.6,CREDIT,DOMINOS INDIA,UPI281475,UPI
SYNTH-BANK-001164,2026-06-12 02:23:00,447.02,DEBIT,ZOMATO*BANGALORE,UPI239961,UPI
SYNTH-BANK-001165,2026-05-29 16:43:00,1170.55,CREDIT,METRO RETAIL,UPI286913,NETBANKING
SYNTH-BANK-001166,2026-05-18 21:30:00,3076.7,CREDIT,Reliance Retail Ltd,UPI510129,UPI
SYNTH-BANK-DUP-001167,2026-05-20 10:33:00,1437.89,DEBIT,CROMA RETAIL,UPI573975,WALLET
SYNTH-BANK-001167,2026-05-20 10:33:00,1437.89,DEBIT,CROMA RETAIL,UPI573975,WALLET
SYNTH-BANK-001168,2026-06-14 06:53:00,781.71,CREDIT,Swiggy India,UPI952107,CARD
SYNTH-BANK-001169,2026-06-10 20:30:00,1211.16,CREDIT,BIGBASKET,UPI206275,WALLET
SYNTH-BANK-001170,2026-07-02 21:56:00,942.52,CREDIT,Reliance Retail Ltd,UPI702531,CARD
SYNTH-BANK-001171,2026-05-03 09:38:00,1655.2,CREDIT,URBAN COMPANY,UPI934590,CARD
SYNTH-BANK-001172,2026-06-23 16:42:00,262.1,DEBIT,ZOMATO,UPI497460,WALLET
SYNTH-BANK-001173,2026-06-24 07:09:00,1097.44,CREDIT,IRCTC,UPI884320,NETBANKING
SYNTH-BANK-001174,2026-07-07 15:43:00,1831.02,DEBIT,URBAN COMPANY,UPI545405,WALLET
SYNTH-BANK-001175,2026-07-13 12:39:00,1482.45,CREDIT,METRO RETAIL,UPI558949,CARD
SYNTH-BANK-001176,2026-06-03 03:46:00,630.64,CREDIT,BIGBASKET INDIA,UPI784563,NETBANKING
SYNTH-BANK-001177,2026-06-14 13:11:00,788.93,DEBIT,FLIPKART,UPI763292,UPI
SYNTH-BANK-001179,2026-07-06 20:54:00,700.61,CREDIT,AMAZON PAY,UPI138034,UPI
SYNTH-BANK-001180,2026-06-02 14:14:00,356.57,DEBIT,Nykaa E-Retail,UPI324570,NETBANKING
SYNTH-BANK-001181,2026-07-18 08:04:00,3098.46,DEBIT,BIGBASKET,UPI713447,NETBANKING
SYNTH-BANK-001183,2026-06-08 09:58:00,1145.51,CREDIT,CROMA RETAIL,UPI412904,NETBANKING
SYNTH-BANK-001184,2026-07-11 19:31:00,428.91,DEBIT,Uber Technologies,UPI761432,NETBANKING
SYNTH-BANK-001185,2026-05-24 06:49:00,1480.21,DEBIT,DECATHLON,UPI427032,UPI
SYNTH-BANK-001186,2026-05-31 06:20:00,1436.21,DEBIT,BIGBASKET,UPI864237,WALLET
SYNTH-BANK-001187,2026-05-02 11:27:00,314.91,CREDIT,URBAN COMPANY,UPI310513,NETBANKING
SYNTH-BANK-001188,2026-07-22 17:03:00,431.98,CREDIT,CROMA RETAIL,UPI579816,NETBANKING
SYNTH-BANK-001189,2026-05-19 06:39:00,1913.66,CREDIT,NYKAA.COM,UPI136659,UPI
SYNTH-BANK-001190,2026-06-23 08:43:00,1565.63,CREDIT,AMAZON PAY,UPI802009,CARD
SYNTH-BANK-001191,2026-05-19 18:44:00,650.3,DEBIT,BOOKMYSHOW.COM,UPI234554,UPI
SYNTH-BANK-001192,2026-06-28 23:40:00,1041.51,DEBIT,AMAZON,UPI317138,UPI
SYNTH-BANK-001193,2026-07-21 16:13:00,2688.67,DEBIT,DOMINOS INDIA,UPI297626,CARD
SYNTH-BANK-001194,2026-05-25 18:46:00,1231.65,CREDIT,IRCTC E-TICKETING,UPI123756,WALLET
SYNTH-BANK-DUP-001195,2026-05-26 00:59:00,565.04,CREDIT,UBER INDIA,UPI551186,WALLET
SYNTH-BANK-001195,2026-05-26 00:59:00,565.04,CREDIT,UBER INDIA,UPI551186,WALLET
SYNTH-BANK-001196,2026-06-16 01:37:00,5886.13,CREDIT,RELIANCE RETAIL,UPI254473,WALLET
SYNTH-BANK-001198,2026-07-04 21:31:00,1149.3,DEBIT,METRO RETAIL,UPI566192,CARD
SYNTH-BANK-001199,2026-05-06 00:38:00,498.58,CREDIT,Ola Mobility,UPI603557,CARD
SYNTH-BANK-001200,2026-07-18 02:08:00,388.09,CREDIT,OLA,UPI822652,CARD
SYNTH-BANK-001201,2026-06-09 16:15:00,1602.09,DEBIT,Nykaa E-Retail,UPI868649,UPI
SYNTH-BANK-001202,2026-05-22 01:13:00,2881.54,CREDIT,NYKAA,UPI576086,UPI
SYNTH-BANK-001203,2026-07-24 04:34:00,585.25,CREDIT,URBAN COMPANY,UPI721297,UPI
SYNTH-BANK-001204,2026-06-25 20:48:00,2247.94,CREDIT,BMS,UPI908838,NETBANKING
SYNTH-BANK-001205,2026-06-02 13:43:00,4485.75,DEBIT,Nykaa E-Retail,UPI489808,UPI
SYNTH-BANK-001206,2026-07-27 13:51:00,362.13,CREDIT,APOLLO PHARMACY,UPI649443,NETBANKING
SYNTH-BANK-001207,2026-05-17 09:35:00,4954.86,CREDIT,MYNTRA PAY,UPI608304,CARD
SYNTH-BANK-001208,2026-07-16 21:37:00,1399.38,CREDIT,DOMINO'S PIZZA,UPI877462,UPI
SYNTH-BANK-001209,2026-07-02 17:49:00,512.76,DEBIT,Myntra Designs,UPI794256,CARD
SYNTH-BANK-001210,2026-07-21 01:35:00,608.95,CREDIT,DOMINO'S PIZZA,UPI340643,NETBANKING
SYNTH-BANK-001211,2026-05-02 22:38:00,1549.28,CREDIT,NYKAA.COM,UPI841981,UPI
SYNTH-BANK-001212,2026-06-25 04:42:00,3479.61,CREDIT,UBER INDIA,UPI879393,CARD
SYNTH-BANK-001213,2026-05-02 06:49:00,3039.52,CREDIT,Amazon India,UPI481923,NETBANKING
SYNTH-BANK-001214,2026-05-17 17:43:00,1192.66,CREDIT,UBER,UPI986765,CARD
