case_id,bank_txn_id,ledger_id,true_status,exception_type
SYNTH-CASE-001047,SYNTH-BANK-001047,SYNTH-LEDGER-001047,MATCH,NONE
SYNTH-CASE-001048,SYNTH-BANK-001048,SYNTH-LEDGER-001048,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001049,SYNTH-BANK-001049,SYNTH-LEDGER-001049,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001050,SYNTH-BANK-001050,SYNTH-LEDGER-001050,MATCH,NONE
SYNTH-CASE-001051,SYNTH-BANK-001051,SYNTH-LEDGER-001051,MATCH,NONE
SYNTH-CASE-001052,SYNTH-BANK-001052,SYNTH-LEDGER-001052,MATCH,NONE
SYNTH-CASE-001053,SYNTH-BANK-001053,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001054,SYNTH-BANK-001054,SYNTH-LEDGER-001054,MATCH,NONE
SYNTH-CASE-001055,,SYNTH-LEDGER-001055,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001056,,SYNTH-LEDGER-001056,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001057,SYNTH-BANK-001057,SYNTH-LEDGER-001057,MATCH,NONE
SYNTH-CASE-001058,SYNTH-BANK-001058,SYNTH-LEDGER-001058,MATCH,NONE
SYNTH-CASE-001059,,SYNTH-LEDGER-001059,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001060,SYNTH-BANK-001060,SYNTH-LEDGER-001060,DUPLICATE,DUPLICATE
SYNTH-CASE-001061,SYNTH-BANK-001061,SYNTH-LEDGER-001061,MATCH,NONE
SYNTH-CASE-001062,SYNTH-BANK-001062,SYNTH-LEDGER-001062,DUPLICATE,DUPLICATE
SYNTH-CASE-001063,SYNTH-BANK-001063,SYNTH-LEDGER-001063,DUPLICATE,DUPLICATE
SYNTH-CASE-001064,SYNTH-BANK-001064,SYNTH-LEDGER-001064,MATCH,NONE
SYNTH-CASE-001065,SYNTH-BANK-001065,SYNTH-LEDGER-001065,MATCH,NONE
SYNTH-CASE-001066,SYNTH-BANK-001066,SYNTH-LEDGER-001066,MATCH,NONE
SYNTH-CASE-001067,SYNTH-BANK-001067,SYNTH-LEDGER-001067,DUPLICATE,DUPLICATE
SYNTH-CASE-001068,SYNTH-BANK-001068,SYNTH-LEDGER-001068,MATCH,NONE
SYNTH-CASE-001069,SYNTH-BANK-001069,SYNTH-LEDGER-001069,MATCH,NONE
SYNTH-CASE-001070,,SYNTH-LEDGER-001070,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001071,SYNTH-BANK-001071,SYNTH-LEDGER-001071,MATCH,NONE
SYNTH-CASE-001072,SYNTH-BANK-001072,SYNTH-LEDGER-001072,MATCH,NONE
SYNTH-CASE-001073,SYNTH-BANK-001073,SYNTH-LEDGER-001073,MATCH,NONE
SYNTH-CASE-001074,SYNTH-BANK-001074,SYNTH-LEDGER-001074,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001075,SYNTH-BANK-001075,SYNTH-LEDGER-001075,MATCH,NONE
SYNTH-CASE-001076,SYNTH-BANK-001076,SYNTH-LEDGER-001076,MATCH,NONE
SYNTH-CASE-001077,SYNTH-BANK-001077,SYNTH-LEDGER-001077,MATCH,NONE
SYNTH-CASE-001078,SYNTH-BANK-001078,SYNTH-LEDGER-001078,MATCH,NONE
SYNTH-CASE-001079,SYNTH-BANK-001079,SYNTH-LEDGER-001079,MATCH,NONE
SYNTH-CASE-001080,SYNTH-BANK-001080,SYNTH-LEDGER-001080,DUPLICATE,DUPLICATE
SYNTH-CASE-001081,SYNTH-BANK-001081,SYNTH-LEDGER-001081,MATCH,NONE
SYNTH-CASE-001082,,SYNTH-LEDGER-001082,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001083,SYNTH-BANK-001083,SYNTH-LEDGER-001083,MATCH,NONE
SYNTH-CASE-001084,SYNTH-BANK-001084,SYNTH-LEDGER-001084,MATCH,NONE
SYNTH-CASE-001085,SYNTH-BANK-001085,SYNTH-LEDGER-001085,MATCH,NONE
SYNTH-CASE-001086,SYNTH-BANK-001086,SYNTH-LEDGER-001086,MATCH,NONE
SYNTH-CASE-001087,SYNTH-BANK-001087,SYNTH-LEDGER-001087,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001088,SYNTH-BANK-001088,SYNTH-LEDGER-001088,MATCH,NONE
SYNTH-CASE-001089,SYNTH-BANK-001089,SYNTH-LEDGER-001089,MATCH,NONE
SYNTH-CASE-001090,SYNTH-BANK-001090,SYNTH-LEDGER-001090,MATCH,NONE
SYNTH-CASE-001091,SYNTH-BANK-001091,SYNTH-LEDGER-001091,MATCH,NONE
SYNTH-CASE-001092,SYNTH-BANK-001092,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001093,,SYNTH-LEDGER-001093,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001094,SYNTH-BANK-001094,SYNTH-LEDGER-001094,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001095,SYNTH-BANK-001095,SYNTH-LEDGER-001095,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001096,SYNTH-BANK-001096,SYNTH-LEDGER-001096,MATCH,NONE
SYNTH-CASE-001097,SYNTH-BANK-001097,SYNTH-LEDGER-001097,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001098,SYNTH-BANK-001098,SYNTH-LEDGER-001098,MATCH,NONE
SYNTH-CASE-001099,SYNTH-BANK-001099,SYNTH-LEDGER-001099,MATCH,NONE
SYNTH-CASE-001100,SYNTH-BANK-001100,SYNTH-LEDGER-001100,MATCH,NONE
SYNTH-CASE-001101,SYNTH-BANK-001101,SYNTH-LEDGER-001101,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001102,SYNTH-BANK-001102,SYNTH-LEDGER-001102,MATCH,NONE
SYNTH-CASE-001103,SYNTH-BANK-001103,SYNTH-LEDGER-001103,MATCH,NONE
SYNTH-CASE-001104,SYNTH-BANK-001104,SYNTH-LEDGER-001104,MATCH,NONE
SYNTH-CASE-001105,SYNTH-BANK-001105,SYNTH-LEDGER-001105,MATCH,NONE
SYNTH-CASE-001106,SYNTH-BANK-001106,SYNTH-LEDGER-001106,MATCH,NONE
SYNTH-CASE-001107,SYNTH-BANK-001107,SYNTH-LEDGER-001107,MATCH,NONE
SYNTH-CASE-001108,SYNTH-BANK-001108,SYNTH-LEDGER-001108,MATCH,NONE
SYNTH-CASE-001109,SYNTH-BANK-001109,SYNTH-LEDGER-001109,MATCH,NONE
SYNTH-CASE-001110,SYNTH-BANK-001110,SYNTH-LEDGER-001110,MATCH,NONE
SYNTH-CASE-001111,SYNTH-BANK-001111,SYNTH-LEDGER-001111,MATCH,NONE
SYNTH-CASE-001112,SYNTH-BANK-001112,SYNTH-LEDGER-001112,MATCH,NONE
SYNTH-CASE-001113,SYNTH-BANK-001113,SYNTH-LEDGER-001113,MATCH,NONE
SYNTH-CASE-001114,SYNTH-BANK-001114,SYNTH-LEDGER-001114,MATCH,NONE
SYNTH-CASE-001115,SYNTH-BANK-001115,SYNTH-LEDGER-001115,DUPLICATE,DUPLICATE
SYNTH-CASE-001116,SYNTH-BANK-001116,SYNTH-LEDGER-001116,MATCH,NONE
SYNTH-CASE-001117,SYNTH-BANK-001117,SYNTH-LEDGER-001117,MATCH,NONE
SYNTH-CASE-001118,SYNTH-BANK-001118,SYNTH-LEDGER-001118,MATCH,NONE
SYNTH-CASE-001119,SYNTH-BANK-001119,SYNTH-LEDGER-001119,MATCH,NONE
SYNTH-CASE-001120,SYNTH-BANK-001120,SYNTH-LEDGER-001120,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001121,SYNTH-BANK-001121,SYNTH-LEDGER-001121,MATCH,NONE
SYNTH-CASE-001122,SYNTH-BANK-001122,SYNTH-LEDGER-001122,MATCH,NONE
SYNTH-CASE-001123,SYNTH-BANK-001123,SYNTH-LEDGER-001123,MATCH,NONE
SYNTH-CASE-001124,SYNTH-BANK-001124,SYNTH-LEDGER-001124,MATCH,NONE
SYNTH-CASE-001125,SYNTH-BANK-001125,SYNTH-LEDGER-001125,MATCH,NONE
SYNTH-CASE-001126,SYNTH-BANK-001126,SYNTH-LEDGER-001126,MATCH,NONE
SYNTH-CASE-001127,SYNTH-BANK-001127,SYNTH-LEDGER-001127,MATCH,NONE
SYNTH-CASE-001128,SYNTH-BANK-001128,SYNTH-LEDGER-001128,MATCH,NONE
SYNTH-CASE-001129,SYNTH-BANK-001129,SYNTH-LEDGER-001129,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001130,SYNTH-BANK-001130,SYNTH-LEDGER-001130,MATCH,NONE
SYNTH-CASE-001131,,SYNTH-LEDGER-001131,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001132,SYNTH-BANK-001132,SYNTH-LEDGER-001132,MATCH,NONE
SYNTH-CASE-001133,SYNTH-BANK-001133,SYNTH-LEDGER-001133,DUPLICATE,DUPLICATE
SYNTH-CASE-001134,SYNTH-BANK-001134,SYNTH-LEDGER-001134,MATCH,NONE
SYNTH-CASE-001135,SYNTH-BANK-001135,SYNTH-LEDGER-001135,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001136,SYNTH-BANK-001136,SYNTH-LEDGER-001136,MATCH,NONE
SYNTH-CASE-001137,SYNTH-BANK-001137,SYNTH-LEDGER-001137,MATCH,NONE
SYNTH-CASE-001138,SYNTH-BANK-001138,SYNTH-LEDGER-001138,MATCH,NONE
SYNTH-CASE-001139,SYNTH-BANK-001139,SYNTH-LEDGER-001139,MATCH,NONE
SYNTH-CASE-001140,SYNTH-BANK-001140,SYNTH-LEDGER-001140,MATCH,NONE
SYNTH-CASE-001141,SYNTH-BANK-001141,SYNTH-LEDGER-001141,MATCH,NONE
SYNTH-CASE-001142,SYNTH-BANK-001142,SYNTH-LEDGER-001142,MATCH,NONE
SYNTH-CASE-001143,SYNTH-BANK-001143,SYNTH-LEDGER-001143,MATCH,NONE
SYNTH-CASE-001144,SYNTH-BANK-001144,SYNTH-LEDGER-001144,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001145,SYNTH-BANK-001145,SYNTH-LEDGER-001145,MATCH,NONE
SYNTH-CASE-001146,SYNTH-BANK-001146,SYNTH-LEDGER-001146,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001147,SYNTH-BANK-001147,SYNTH-LEDGER-001147,MATCH,NONE
SYNTH-CASE-001148,SYNTH-BANK-001148,SYNTH-LEDGER-001148,MATCH,NONE
SYNTH-CASE-001149,SYNTH-BANK-001149,SYNTH-LEDGER-001149,MATCH,NONE
SYNTH-CASE-001150,SYNTH-BANK-001150,SYNTH-LEDGER-001150,MATCH,NONE
SYNTH-CASE-001151,SYNTH-BANK-001151,SYNTH-LEDGER-001151,MATCH,NONE
SYNTH-CASE-001152,SYNTH-BANK-001152,SYNTH-LEDGER-001152,MATCH,NONE
SYNTH-CASE-001153,SYNTH-BANK-001153,SYNTH-LEDGER-001153,MATCH,NONE
SYNTH-CASE-001154,SYNTH-BANK-001154,SYNTH-LEDGER-001154,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001155,SYNTH-BANK-001155,SYNTH-LEDGER-001155,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001156,,SYNTH-LEDGER-001156,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001157,SYNTH-BANK-001157,SYNTH-LEDGER-001157,MATCH,NONE
SYNTH-CASE-001158,SYNTH-BANK-001158,SYNTH-LEDGER-001158,DUPLICATE,DUPLICATE
SYNTH-CASE-001159,SYNTH-BANK-001159,SYNTH-LEDGER-001159,DUPLICATE,DUPLICATE
SYNTH-CASE-001160,SYNTH-BANK-001160,SYNTH-LEDGER-001160,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001161,SYNTH-BANK-001161,SYNTH-LEDGER-001161,MATCH,NONE
SYNTH-CASE-001162,SYNTH-BANK-001162,SYNTH-LEDGER-001162,MATCH,NONE
SYNTH-CASE-001163,,SYNTH-LEDGER-001163,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001164,SYNTH-BANK-001164,SYNTH-LEDGER-001164,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001165,SYNTH-BANK-001165,SYNTH-LEDGER-001165,MATCH,NONE
SYNTH-CASE-001166,SYNTH-BANK-001166,SYNTH-LEDGER-001166,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001167,SYNTH-BANK-001167,SYNTH-LEDGER-001167,DUPLICATE,DUPLICATE
SYNTH-CASE-001168,SYNTH-BANK-001168,SYNTH-LEDGER-001168,MATCH,NONE
SYNTH-CASE-001169,SYNTH-BANK-001169,SYNTH-LEDGER-001169,MATCH,NONE
SYNTH-CASE-001170,SYNTH-BANK-001170,SYNTH-LEDGER-001170,MATCH,NONE
SYNTH-CASE-001171,SYNTH-BANK-001171,SYNTH-LEDGER-001171,MATCH,NONE
SYNTH-CASE-001172,SYNTH-BANK-001172,SYNTH-LEDGER-001172,MATCH,NONE
SYNTH-CASE-001173,SYNTH-BANK-001173,SYNTH-LEDGER-001173,MATCH,NONE
SYNTH-CASE-001174,SYNTH-BANK-001174,SYNTH-LEDGER-001174,MATCH,NONE
SYNTH-CASE-001175,SYNTH-BANK-001175,SYNTH-LEDGER-001175,MATCH,NONE
SYNTH-CASE-001176,SYNTH-BANK-001176,SYNTH-LEDGER-001176,MATCH,NONE
SYNTH-CASE-001177,SYNTH-BANK-001177,SYNTH-LEDGER-001177,MATCH,NONE
SYNTH-CASE-001178,,SYNTH-LEDGER-001178,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001179,SYNTH-BANK-001179,SYNTH-LEDGER-001179,MATCH,NONE
SYNTH-CASE-001180,SYNTH-BANK-001180,SYNTH-LEDGER-001180,MATCH,NONE
SYNTH-CASE-001181,SYNTH-BANK-001181,SYNTH-LEDGER-001181,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001182,,SYNTH-LEDGER-001182,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001183,SYNTH-BANK-001183,SYNTH-LEDGER-001183,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001184,SYNTH-BANK-001184,SYNTH-LEDGER-001184,MATCH,NONE
SYNTH-CASE-001185,SYNTH-BANK-001185,SYNTH-LEDGER-001185,MATCH,NONE
SYNTH-CASE-001186,SYNTH-BANK-001186,SYNTH-LEDGER-001186,MATCH,NONE
SYNTH-CASE-001187,SYNTH-BANK-001187,SYNTH-LEDGER-001187,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001188,SYNTH-BANK-001188,SYNTH-LEDGER-001188,MATCH,NONE
SYNTH-CASE-001189,SYNTH-BANK-001189,SYNTH-LEDGER-001189,MATCH,NONE
SYNTH-CASE-001190,SYNTH-BANK-001190,SYNTH-LEDGER-001190,MATCH,NONE
SYNTH-CASE-001191,SYNTH-BANK-001191,SYNTH-LEDGER-001191,MATCH,NONE
SYNTH-CASE-001192,SYNTH-BANK-001192,SYNTH-LEDGER-001192,MATCH,NONE
SYNTH-CASE-001193,SYNTH-BANK-001193,SYNTH-LEDGER-001193,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001194,SYNTH-BANK-001194,SYNTH-LEDGER-001194,MATCH,NONE
SYNTH-CASE-001195,SYNTH-BANK-001195,SYNTH-LEDGER-001195,DUPLICATE,DUPLICATE
SYNTH-CASE-001196,SYNTH-BANK-001196,SYNTH-LEDGER-001196,MATCH,NONE
SYNTH-CASE-001197,,SYNTH-LEDGER-001197,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001198,SYNTH-BANK-001198,SYNTH-LEDGER-001198,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001199,SYNTH-BANK-001199,SYNTH-LEDGER-001199,MATCH,NONE
SYNTH-CASE-001200,SYNTH-BANK-001200,SYNTH-LEDGER-001200,MATCH,NONE
SYNTH-CASE-001201,SYNTH-BANK-001201,SYNTH-LEDGER-001201,MATCH,NONE
SYNTH-CASE-001202,SYNTH-BANK-001202,SYNTH-LEDGER-001202,MATCH,NONE
SYNTH-CASE-001203,SYNTH-BANK-001203,SYNTH-LEDGER-001203,MATCH,NONE
SYNTH-CASE-001204,SYNTH-BANK-001204,SYNTH-LEDGER-001204,MATCH,NONE
SYNTH-CASE-001205,SYNTH-BANK-001205,SYNTH-LEDGER-001205,MATCH,NONE
SYNTH-CASE-001206,SYNTH-BANK-001206,SYNTH-LEDGER-001206,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001207,SYNTH-BANK-001207,SYNTH-LEDGER-001207,MATCH,NONE
SYNTH-CASE-001208,SYNTH-BANK-001208,SYNTH-LEDGER-001208,MATCH,NONE
SYNTH-CASE-001209,SYNTH-BANK-001209,SYNTH-LEDGER-001209,MATCH,NONE
SYNTH-CASE-001210,SYNTH-BANK-001210,SYNTH-LEDGER-001210,MATCH,NONE
SYNTH-CASE-001211,SYNTH-BANK-001211,SYNTH-LEDGER-001211,MATCH,NONE
SYNTH-CASE-001212,SYNTH-BANK-001212,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001213,SYNTH-BANK-001213,SYNTH-LEDGER-001213,MATCH,NONE
SYNTH-CASE-001214,SYNTH-BANK-001214,SYNTH-LEDGER-001214,MATCH,NONE
SYNTH-CASE-001215,SYNTH-BANK-001215,SYNTH-LEDGER-001215,MATCH,NONE
SYNTH-CASE-001216,SYNTH-BANK-001216,SYNTH-LEDGER-001216,MATCH,NONE
SYNTH-CASE-001217,SYNTH-BANK-001217,SYNTH-LEDGER-001217,DUPLICATE,DUPLICATE
SYNTH-CASE-001218,,SYNTH-LEDGER-001218,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001219,SYNTH-BANK-001219,SYNTH-LEDGER-001219,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001220,SYNTH-BANK-001220,SYNTH-LEDGER-001220,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001221,SYNTH-BANK-001221,SYNTH-LEDGER-001221,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001222,SYNTH-BANK-001222,SYNTH-LEDGER-001222,MATCH,NONE
SYNTH-CASE-001223,SYNTH-BANK-001223,SYNTH-LEDGER-001223,MATCH,NONE
SYNTH-CASE-001224,SYNTH-BANK-001224,SYNTH-LEDGER-001224,MATCH,NONE
SYNTH-CASE-001225,,SYNTH-LEDGER-001225,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001226,SYNTH-BANK-001226,SYNTH-LEDGER-001226,MATCH,NONE
SYNTH-CASE-001227,SYNTH-BANK-001227,SYNTH-LEDGER-001227,MATCH,NONE
SYNTH-CASE-001228,SYNTH-BANK-001228,SYNTH-LEDGER-001228,MATCH,NONE
SYNTH-CASE-001229,SYNTH-BANK-001229,SYNTH-LEDGER-001229,MATCH,NONE
SYNTH-CASE-001230,SYNTH-BANK-001230,SYNTH-LEDGER-001230,MATCH,NONE
SYNTH-CASE-001231,SYNTH-BANK-001231,SYNTH-LEDGER-001231,MATCH,NONE
SYNTH-CASE-001232,SYNTH-BANK-001232,SYNTH-LEDGER-001232,MATCH,NONE
SYNTH-CASE-001233,SYNTH-BANK-001233,SYNTH-LEDGER-001233,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001234,SYNTH-BANK-001234,SYNTH-LEDGER-001234,MATCH,NONE
SYNTH-CASE-001235,SYNTH-BANK-001235,SYNTH-LEDGER-001235,MATCH,NONE
SYNTH-CASE-001236,SYNTH-BANK-001236,SYNTH-LEDGER-001236,MATCH,NONE
SYNTH-CASE-001237,SYNTH-BANK-001237,SYNTH-LEDGER-001237,MATCH,NONE
SYNTH-CASE-001238,SYNTH-BANK-001238,SYNTH-LEDGER-001238,MATCH,NONE
SYNTH-CASE-001239,SYNTH-BANK-001239,SYNTH-LEDGER-001239,MATCH,NONE
SYNTH-CASE-001240,SYNTH-BANK-001240,SYNTH-LEDGER-001240,MATCH,NONE
SYNTH-CASE-001241,SYNTH-BANK-001241,SYNTH-LEDGER-001241,MATCH,NONE
SYNTH-CASE-001242,SYNTH-BANK-001242,SYNTH-LEDGER-001242,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001243,SYNTH-BANK-001243,SYNTH-LEDGER-001243,MATCH,NONE
SYNTH-CASE-001244,SYNTH-BANK-001244,SYNTH-LEDGER-001244,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001245,SYNTH-BANK-001245,SYNTH-LEDGER-001245,MATCH,NONE
SYNTH-CASE-001246,SYNTH-BANK-001246,SYNTH-LEDGER-001246,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001247,SYNTH-BANK-001247,SYNTH-LEDGER-001247,MATCH,NONE
SYNTH-CASE-001248,SYNTH-BANK-001248,SYNTH-LEDGER-001248,MATCH,NONE
SYNTH-CASE-001249,SYNTH-BANK-001249,SYNTH-LEDGER-001249,MATCH,NONE
SYNTH-CASE-001250,,SYNTH-LEDGER-001250,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001251,SYNTH-BANK-001251,SYNTH-LEDGER-001251,MATCH,NONE
SYNTH-CASE-001252,SYNTH-BANK-001252,SYNTH-LEDGER-001252,MATCH,NONE
SYNTH-CASE-001253,SYNTH-BANK-001253,SYNTH-LEDGER-001253,MATCH,NONE
SYNTH-CASE-001254,SYNTH-BANK-001254,SYNTH-LEDGER-001254,MATCH,NONE
SYNTH-CASE-001255,SYNTH-BANK-001255,SYNTH-LEDGER-001255,MATCH,NONE
SYNTH-CASE-001256,,SYNTH-LEDGER-001256,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001257,,SYNTH-LEDGER-001257,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001258,SYNTH-BANK-001258,SYNTH-LEDGER-001258,MATCH,NONE
SYNTH-CASE-001259,SYNTH-BANK-001259,SYNTH-LEDGER-001259,MATCH,NONE
SYNTH-CASE-001260,SYNTH-BANK-001260,SYNTH-LEDGER-001260,MATCH,NONE
SYNTH-CASE-001261,SYNTH-BANK-001261,SYNTH-LEDGER-001261,MATCH,NONE
SYNTH-CASE-001262,SYNTH-BANK-001262,SYNTH-LEDGER-001262,MATCH,NONE
SYNTH-CASE-001263,SYNTH-BANK-001263,SYNTH-LEDGER-001263,MATCH,NONE
SYNTH-CASE-001264,SYNTH-BANK-001264,SYNTH-LEDGER-001264,MATCH,NONE
SYNTH-CASE-001265,SYNTH-BANK-001265,SYNTH-LEDGER-001265,DUPLICATE,DUPLICATE
SYNTH-CASE-001266,SYNTH-BANK-001266,SYNTH-LEDGER-001266,MATCH,NONE
SYNTH-CASE-001267,SYNTH-BANK-001267,SYNTH-LEDGER-001267,MATCH,NONE
SYNTH-CASE-001268,SYNTH-BANK-001268,SYNTH-LEDGER-001268,MATCH,NONE
SYNTH-CASE-001269,SYNTH-BANK-001269,SYNTH-LEDGER-001269,MATCH,NONE
SYNTH-CASE-001270,SYNTH-BANK-001270,SYNTH-LEDGER-001270,DUPLICATE,DUPLICATE
SYNTH-CASE-001271,SYNTH-BANK-001271,SYNTH-LEDGER-001271,MATCH,NONE
SYNTH-CASE-001272,SYNTH-BANK-001272,SYNTH-LEDGER-001272,MATCH,NONE
SYNTH-CASE-001273,SYNTH-BANK-001273,SYNTH-LEDGER-001273,MATCH,NONE
SYNTH-CASE-001274,SYNTH-BANK-001274,SYNTH-LEDGER-001274,MATCH,NONE
SYNTH-CASE-001275,SYNTH-BANK-001275,SYNTH-LEDGER-001275,MATCH,NONE
SYNTH-CASE-001276,SYNTH-BANK-001276,SYNTH-LEDGER-001276,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001277,SYNTH-BANK-001277,SYNTH-LEDGER-001277,MATCH,NONE
SYNTH-CASE-001278,SYNTH-BANK-001278,SYNTH-LEDGER-001278,MATCH,NONE
SYNTH-CASE-001279,SYNTH-BANK-001279,SYNTH-LEDGER-001279,MATCH,NONE
SYNTH-CASE-001280,SYNTH-BANK-001280,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001281,SYNTH-BANK-001281,SYNTH-LEDGER-001281,MATCH,NONE
SYNTH-CASE-001282,SYNTH-BANK-001282,SYNTH-LEDGER-001282,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001283,SYNTH-BANK-001283,SYNTH-LEDGER-001283,MATCH,NONE
SYNTH-CASE-001284,SYNTH-BANK-001284,SYNTH-LEDGER-001284,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001285,SYNTH-BANK-001285,SYNTH-LEDGER-001285,MATCH,NONE
SYNTH-CASE-001286,SYNTH-BANK-001286,SYNTH-LEDGER-001286,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001287,SYNTH-BANK-001287,SYNTH-LEDGER-001287,MATCH,NONE
SYNTH-CASE-001288,SYNTH-BANK-001288,SYNTH-LEDGER-001288,MATCH,NONE
SYNTH-CASE-001289,SYNTH-BANK-001289,SYNTH-LEDGER-001289,MATCH,NONE
SYNTH-CASE-001290,SYNTH-BANK-001290,SYNTH-LEDGER-001290,AMBIGUOUS,AMBIGUOUS
SYNTH-CASE-001291,SYNTH-BANK-001291,SYNTH-LEDGER-001291,MATCH,NONE
SYNTH-CASE-001292,,SYNTH-LEDGER-001292,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001293,SYNTH-BANK-001293,SYNTH-LEDGER-001293,MATCH,NONE
SYNTH-CASE-001294,SYNTH-BANK-001294,SYNTH-LEDGER-001294,MATCH,NONE
SYNTH-CASE-001295,SYNTH-BANK-001295,SYNTH-LEDGER-001295,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001296,,SYNTH-LEDGER-001296,UNMATCHED_LEDGER,MISSING_BANK
SYNTH-CASE-001297,SYNTH-BANK-001297,SYNTH-LEDGER-001297,MATCH,NONE
SYNTH-CASE-001298,SYNTH-BANK-001298,SYNTH-LEDGER-001298,MATCH,NONE
SYNTH-CASE-001299,SYNTH-BANK-001299,SYNTH-LEDGER-001299,MATCH,NONE
SYNTH-CASE-001300,SYNTH-BANK-001300,SYNTH-LEDGER-001300,MATCH,NONE
SYNTH-CASE-001301,SYNTH-BANK-001301,SYNTH-LEDGER-001301,MATCH,NONE
SYNTH-CASE-001302,SYNTH-BANK-001302,SYNTH-LEDGER-001302,MATCH,NONE
SYNTH-CASE-001303,SYNTH-BANK-001303,,UNMATCHED_BANK,MISSING_LEDGER
SYNTH-CASE-001304,SYNTH-BANK-001304,SYNTH-LEDGER-001304,MATCH,NONE
SYNTH-CASE-001305,SYNTH-BANK-001305,SYNTH-LEDGER-001305,MATCH,NONE
SYNTH-CASE-001306,SYNTH-BANK-001306,SYNTH-LEDGER-001306,DUPLICATE,DUPLICATE
SYNTH-CASE-001307,SYNTH-BANK-001307,SYNTH-LEDGER-001307,MATCH,NONE
SYNTH-CASE-001308,SYNTH-BANK-001308,SYNTH-LEDGER-001308,AMOUNT_MISMATCH,AMOUNT_MISMATCH
SYNTH-CASE-001309,SYNTH-BANK-001309,SYNTH-LEDGER-001309,MATCH,NONE
SYNTH-CASE-001310,SYNTH-BANK-001310,SYNTH-LEDGER-001310,MATCH,NONE
