ledger_id,timestamp,amount,direction,merchant,reference,invoice_id
SYNTH-LEDGER-000218,2026-07-16 05:19:00,529.66,CREDIT,Big Basket,UPI-129333,SYNTH-INV-000218
SYNTH-LEDGER-000219,2026-05-08 14:22:00,120.57,CREDIT,FLIPKART PAY,UPI210083,SYNTH-INV-000219
SYNTH-LEDGER-000220,2026-06-08 05:19:00,3030.59,CREDIT,UBER,UPI-548197,SYNTH-INV-000220
SYNTH-LEDGER-000221,2026-07-14 19:01:00,1692.56,CREDIT,ZOMATO*BANGALORE,UPI289460,SYNTH-INV-000221
SYNTH-LEDGER-000222,2026-07-15 07:08:00,2485.75,CREDIT,RELIANCE DIGITAL,UPI-432614,SYNTH-INV-000222
SYNTH-LEDGER-000223,2026-05-16 17:03:00,2957.51,CREDIT,RELIANCE DIGITAL,UPI-107175,SYNTH-INV-000223
SYNTH-LEDGER-000224,2026-07-29 12:29:00,683.74,CREDIT,METRO CASH & CARRY,UPI876292,SYNTH-INV-000224
SYNTH-LEDGER-000225,2026-05-03 12:18:00,830.82,DEBIT,AMAZON PAY,UPI761487,SYNTH-INV-000225
SYNTH-LEDGER-000226,2026-06-12 17:08:00,1583.03,DEBIT,APOLLO PHARMACY,UPI593445,SYNTH-INV-000226
SYNTH-LEDGER-000227,2026-06-14 09:13:00,3223.27,CREDIT,Amazon India,UPI614947,SYNTH-INV-000227
SYNTH-LEDGER-000228,2026-05-06 00:55:00,3416.83,DEBIT,MYNTRA,UPI200953,SYNTH-INV-000228
SYNTH-LEDGER-000229,2026-07-02 01:06:00,918.35,CREDIT,Nykaa E-Retail,UPI155189,SYNTH-INV-000229
SYNTH-LEDGER-000230,2026-06-17 07:21:00,1643.65,CREDIT,Ola Mobility,UPI-726605,SYNTH-INV-000230
SYNTH-LEDGER-000231,2026-07-18 05:07:00,1768.0,DEBIT,Nykaa E-Retail,UPI-428542,SYNTH-INV-000231
SYNTH-LEDGER-000232,2026-06-24 13:34:00,2539.78,DEBIT,Decathlon Sports,UPI-188050,SYNTH-INV-000232
SYNTH-LEDGER-000233,2026-06-21 17:40:00,830.0,DEBIT,Flipkart Internet,UPI-107755,SYNTH-INV-000233
SYNTH-LEDGER-000234,2026-07-29 05:26:00,2504.66,CREDIT,NYKAA.COM,UPI864408,SYNTH-INV-000234
SYNTH-LEDGER-000235,2026-07-08 10:14:00,256.98,CREDIT,Zomato Ltd,UPI375518,SYNTH-INV-000235
SYNTH-LEDGER-000236,2026-07-27 18:43:00,714.26,CREDIT,Myntra Designs,UPI331855,SYNTH-INV-000236
SYNTH-LEDGER-000237,2026-06-20 08:34:00,1912.71,DEBIT,METRO CASH & CARRY,UPI521067,SYNTH-INV-000237
SYNTH-LEDGER-000238,2026-06-05 11:15:00,232.82,CREDIT,ZOMATO*BANGALORE,UPI-825194,SYNTH-INV-000238
SYNTH-LEDGER-000239,2026-05-28 03:39:00,3899.4,CREDIT,NYKAA,UPI917761,SYNTH-INV-000239
SYNTH-LEDGER-000240,2026-05-19 02:25:00,8014.48,CREDIT,BOOKMYSHOW.COM,UPI583693,SYNTH-INV-000240
SYNTH-LEDGER-000241,2026-05-22 16:14:00,618.74,DEBIT,CROMA,UPI-786702,SYNTH-INV-000241
SYNTH-LEDGER-000242,2026-07-07 23:41:00,3963.02,DEBIT,SWIGGY*BLR,UPI-788788,SYNTH-INV-000242
SYNTH-LEDGER-000243,2026-07-05 16:41:00,710.39,CREDIT,Ola Mobility,UPI335891,SYNTH-INV-000243
SYNTH-LEDGER-000244,2026-07-20 15:42:00,380.1,CREDIT,DECATHLON,UPI746514,SYNTH-INV-000244
SYNTH-LEDGER-000245,2026-07-03 03:10:00,359.05,CREDIT,CROMA RETAIL,UPI471386,SYNTH-INV-000245
SYNTH-LEDGER-000246,2026-06-04 14:02:00,2139.53,CREDIT,RELIANCE DIGITAL,UPI997899,SYNTH-INV-000246
SYNTH-LEDGER-000247,2026-05-31 18:47:00,492.74,CREDIT,Nykaa E-Retail,UPI533238,SYNTH-INV-000247
SYNTH-LEDGER-000248,2026-07-16 22:12:00,1866.1,CREDIT,IRCTC,UPI624679,SYNTH-INV-000248
SYNTH-LEDGER-000249,2026-07-05 04:45:00,654.28,CREDIT,METRO RETAIL,UPI952027,SYNTH-INV-000249
SYNTH-LEDGER-000250,2026-06-24 22:29:00,348.78,CREDIT,MYNTRA PAY,UPI859821,SYNTH-INV-000250
SYNTH-LEDGER-000252,2026-05-21 08:04:00,407.1,DEBIT,RELIANCE RETAIL,UPI441996,SYNTH-INV-000252
SYNTH-LEDGER-000253,2026-07-26 20:32:00,806.72,CREDIT,CROMA RETAIL,UPI632225,SYNTH-INV-000253
SYNTH-LEDGER-000254,2026-05-04 14:26:00,972.17,CREDIT,Apollo Pharmacy Ltd,UPI-750987,SYNTH-INV-000254
SYNTH-LEDGER-000255,2026-05-05 22:03:00,2808.54,CREDIT,APOLLO,UPI926888,SYNTH-INV-000255
SYNTH-LEDGER-000256,2026-07-29 02:02:00,383.15,CREDIT,DOMINOS,UPI311355,SYNTH-INV-000256
SYNTH-LEDGER-000257,2026-07-13 18:56:00,1000.36,DEBIT,APOLLO,UPI616133,SYNTH-INV-000257
SYNTH-LEDGER-000258,2026-07-21 11:58:00,1594.56,CREDIT,DOMINO'S PIZZA,UPI963185,SYNTH-INV-000258
SYNTH-LEDGER-000259,2026-07-24 05:41:00,1841.72,CREDIT,ZOMATO,UPI895298,SYNTH-INV-000259
SYNTH-LEDGER-000260,2026-05-20 10:30:00,8457.4,CREDIT,CROMA,UPI664578,SYNTH-INV-000260
SYNTH-LEDGER-000261,2026-06-15 03:25:00,803.33,CREDIT,UBER,UPI846234,SYNTH-INV-000261
SYNTH-LEDGER-000262,2026-07-25 00:17:00,696.7,CREDIT,NYKAA.COM,UPI802550,SYNTH-INV-000262
SYNTH-LEDGER-000263,2026-06-12 00:09:00,762.52,CREDIT,DOMINO'S PIZZA,UPI-328707,SYNTH-INV-000263
SYNTH-LEDGER-000264,2026-05-29 22:15:00,1068.62,CREDIT,IRCTC RAIL,UPI-852975,SYNTH-INV-000264
SYNTH-LEDGER-000265,2026-06-19 18:03:00,862.38,CREDIT,NYKAA.COM,UPI827315,SYNTH-INV-000265
SYNTH-LEDGER-000266,2026-05-27 15:14:00,867.1,DEBIT,AMAZON,UPI920983,SYNTH-INV-000266
SYNTH-LEDGER-000267,2026-07-21 14:30:00,1233.29,CREDIT,Amazon India,UPI654798,SYNTH-INV-000267
SYNTH-LEDGER-000268,2026-06-17 18:27:00,4686.64,CREDIT,FLIPKART PAY,UPI114833,SYNTH-INV-000268
SYNTH-LEDGER-000269,2026-07-10 17:03:00,1113.04,CREDIT,RELIANCE DIGITAL,UPI384627,SYNTH-INV-000269
SYNTH-LEDGER-000270,2026-06-17 03:21:00,1197.98,DEBIT,Zomato Ltd,UPI-405745,SYNTH-INV-000270
SYNTH-LEDGER-000271,2026-05-16 22:36:00,677.62,CREDIT,Decathlon Sports,UPI318196,SYNTH-INV-000271
SYNTH-LEDGER-000272,2026-07-08 15:13:00,731.9,CREDIT,DECATHLON,UPI955000,SYNTH-INV-000272
SYNTH-LEDGER-000273,2026-05-22 19:56:00,2556.97,CREDIT,Ola Mobility,UPI336149,SYNTH-INV-000273
SYNTH-LEDGER-000274,2026-06-25 23:17:00,3756.91,CREDIT,BIGBASKET,UPI709189,SYNTH-INV-000274
SYNTH-LEDGER-000275,2026-06-13 06:12:00,4316.29,CREDIT,CROMA RETAIL,UPI-137127,SYNTH-INV-000275
SYNTH-LEDGER-000276,2026-07-29 23:35:00,772.93,DEBIT,Myntra Designs,UPI528069,SYNTH-INV-000276
SYNTH-LEDGER-000277,2026-05-15 15:37:00,1021.11,DEBIT,RELIANCE RETAIL,UPI657923,SYNTH-INV-000277
SYNTH-LEDGER-000278,2026-05-12 09:05:00,1022.22,DEBIT,Croma Electronics,UPI-419490,SYNTH-INV-000278
SYNTH-LEDGER-000279,2026-06-02 03:03:00,908.24,CREDIT,DECATHLON INDIA,UPI103504,SYNTH-INV-000279
SYNTH-LEDGER-000280,2026-05-16 07:43:00,2839.18,CREDIT,RELIANCE DIGITAL,UPI869212,SYNTH-INV-000280
SYNTH-LEDGER-000281,2026-07-10 14:20:00,2628.86,DEBIT,FLIPKART PAY,UPI687309,SYNTH-INV-000281
SYNTH-LEDGER-000282,2026-05-09 08:43:00,1926.59,DEBIT,Urban Company India,UPI492661,SYNTH-INV-000282
SYNTH-LEDGER-000283,2026-06-17 09:18:00,1159.69,CREDIT,RELIANCE DIGITAL,UPI511070,SYNTH-INV-000283
SYNTH-LEDGER-000284,2026-05-14 08:31:00,5352.69,CREDIT,SWIGGY*BLR,UPI807938,SYNTH-INV-000284
SYNTH-LEDGER-000285,2026-06-01 23:43:00,1106.44,DEBIT,NYKAA.COM,UPI575205,SYNTH-INV-000285
SYNTH-LEDGER-000286,2026-05-09 03:25:00,248.56,CREDIT,Urban Company India,UPI344023,SYNTH-INV-000286
SYNTH-LEDGER-000288,2026-07-22 05:29:00,4238.08,DEBIT,Flipkart Internet,UPI963635,SYNTH-INV-000288
SYNTH-LEDGER-000289,2026-06-21 18:50:00,1668.56,CREDIT,Croma Electronics,UPI-153774,SYNTH-INV-000289
SYNTH-LEDGER-000290,2026-07-29 18:49:00,3623.29,DEBIT,UBER INDIA,UPI174185,SYNTH-INV-000290
SYNTH-LEDGER-000291,2026-06-27 02:07:00,650.8,CREDIT,DECATHLON,UPI653638,SYNTH-INV-000291
SYNTH-LEDGER-000292,2026-06-04 09:09:00,2604.16,DEBIT,IRCTC,UPI278544,SYNTH-INV-000292
SYNTH-LEDGER-000293,2026-05-27 04:34:00,2656.14,DEBIT,MYNTRA PAY,UPI876632,SYNTH-INV-000293
SYNTH-LEDGER-000294,2026-07-23 09:19:00,1916.42,DEBIT,APOLLO PHARMACY,UPI818874,SYNTH-INV-000294
SYNTH-LEDGER-000295,2026-07-29 18:10:00,2048.42,DEBIT,Uber Technologies,UPI160496,SYNTH-INV-000295
SYNTH-LEDGER-000296,2026-05-20 03:57:00,285.64,CREDIT,URBAN COMPANY,UPI454982,SYNTH-INV-000296
SYNTH-LEDGER-000297,2026-05-21 16:40:00,1033.62,CREDIT,Myntra Designs,UPI608945,SYNTH-INV-000297
SYNTH-LEDGER-000298,2026-06-14 14:49:00,569.89,DEBIT,Urban Company India,UPI646645,SYNTH-INV-000298
SYNTH-LEDGER-000299,2026-06-05 10:01:00,2225.79,CREDIT,DOMINOS,UPI520545,SYNTH-INV-000299
SYNTH-LEDGER-000300,2026-06-06 06:09:00,721.15,CREDIT,BIGBASKET INDIA,UPI209394,SYNTH-INV-000300
SYNTH-LEDGER-000301,2026-07-02 21:39:00,775.59,DEBIT,IRCTC RAIL,UPI771082,SYNTH-INV-000301
SYNTH-LEDGER-000302,2026-05-25 23:00:00,832.85,CREDIT,Amazon India,UPI238142,SYNTH-INV-000302
SYNTH-LEDGER-000303,2026-06-02 18:58:00,650.33,CREDIT,RELIANCE RETAIL,UPI314906,SYNTH-INV-000303
SYNTH-LEDGER-000304,2026-06-16 09:17:00,572.72,CREDIT,UBER INDIA,UPI154479,SYNTH-INV-000304
SYNTH-LEDGER-000305,2026-06-15 00:29:00,2009.9,DEBIT,NYKAA,UPI887364,SYNTH-INV-000305
SYNTH-LEDGER-000306,2026-05-04 06:35:00,1022.1,DEBIT,IRCTC E-TICKETING,UPI866340,SYNTH-INV-000306
SYNTH-LEDGER-000307,2026-05-03 14:27:00,580.0,CREDIT,Urban Company India,UPI449077,SYNTH-INV-000307
SYNTH-LEDGER-000308,2026-06-12 12:53:00,4106.57,CREDIT,UBER INDIA,UPI602581,SYNTH-INV-000308
SYNTH-LEDGER-000309,2026-05-08 00:14:00,289.08,DEBIT,Decathlon Sports,UPI322530,SYNTH-INV-000309
SYNTH-LEDGER-000310,2026-05-21 18:08:00,811.94,CREDIT,URBANCLAP,UPI480480,SYNTH-INV-000310
SYNTH-LEDGER-000311,2026-06-16 11:36:00,1681.49,CREDIT,BIGBASKET INDIA,UPI-700823,SYNTH-INV-000311
SYNTH-LEDGER-000312,2026-05-24 06:25:00,874.07,CREDIT,URBAN COMPANY,UPI766732,SYNTH-INV-000312
SYNTH-LEDGER-000313,2026-06-05 18:59:00,1182.22,CREDIT,DOMINOS,UPI-278021,SYNTH-INV-000313
SYNTH-LEDGER-000314,2026-06-20 01:45:00,1726.71,CREDIT,Croma Electronics,UPI344840,SYNTH-INV-000314
SYNTH-LEDGER-000315,2026-06-18 01:11:00,1757.37,CREDIT,SWIGGY,UPI-371637,SYNTH-INV-000315
SYNTH-LEDGER-000316,2026-05-20 13:20:00,2329.53,DEBIT,UBER,UPI788330,SYNTH-INV-000316
SYNTH-LEDGER-000317,2026-07-10 02:00:00,321.41,CREDIT,IRCTC,UPI267995,SYNTH-INV-000317
SYNTH-LEDGER-000318,2026-05-21 15:51:00,459.64,CREDIT,Apollo Pharmacy Ltd,UPI610523,SYNTH-INV-000318
SYNTH-LEDGER-000319,2026-07-21 22:31:00,2454.89,CREDIT,UBER,UPI882714,SYNTH-INV-000319
SYNTH-LEDGER-000320,2026-06-17 15:14:00,628.66,CREDIT,FLIPKART,UPI-628730,SYNTH-INV-000320
SYNTH-LEDGER-000321,2026-06-23 14:09:00,1405.61,CREDIT,SWIGGY*BLR,UPI950323,SYNTH-INV-000321
SYNTH-LEDGER-000322,2026-07-16 02:02:00,1505.33,DEBIT,Apollo Pharmacy Ltd,UPI-296939,SYNTH-INV-000322
SYNTH-LEDGER-000323,2026-05-21 02:55:00,510.26,CREDIT,ZOMATO*BANGALORE,UPI-778680,SYNTH-INV-000323
SYNTH-LEDGER-000324,2026-06-16 15:18:00,1327.85,CREDIT,Flipkart Internet,UPI808510,SYNTH-INV-000324
SYNTH-LEDGER-000325,2026-06-27 18:46:00,3157.46,CREDIT,CROMA RETAIL,UPI785602,SYNTH-INV-000325
SYNTH-LEDGER-000326,2026-07-04 14:11:00,608.79,CREDIT,METRO INDIA,UPI-585250,SYNTH-INV-000326
SYNTH-LEDGER-000327,2026-07-15 14:39:00,459.2,DEBIT,METRO INDIA,UPI827296,SYNTH-INV-000327
SYNTH-LEDGER-000328,2026-06-22 13:13:00,1177.15,CREDIT,Swiggy India,UPI580580,SYNTH-INV-000328
SYNTH-LEDGER-000329,2026-05-31 16:51:00,3408.85,CREDIT,DECATHLON INDIA,UPI-998404,SYNTH-INV-000329
SYNTH-LEDGER-000330,2026-06-24 00:13:00,316.65,CREDIT,CROMA RETAIL,UPI-614306,SYNTH-INV-000330
SYNTH-LEDGER-000332,2026-07-02 19:05:00,1609.53,CREDIT,IRCTC E-TICKETING,UPI-528556,SYNTH-INV-000332
SYNTH-LEDGER-000333,2026-07-09 08:58:00,488.77,DEBIT,METRO INDIA,UPI637053,SYNTH-INV-000333
SYNTH-LEDGER-000334,2026-05-27 06:55:00,2492.45,DEBIT,Decathlon Sports,UPI976727,SYNTH-INV-000334
SYNTH-LEDGER-000335,2026-07-06 21:36:00,2337.7,CREDIT,IRCTC E-TICKETING,UPI847554,SYNTH-INV-000335
SYNTH-LEDGER-000336,2026-05-13 00:25:00,2229.12,CREDIT,CROMA RETAIL,UPI299758,SYNTH-INV-000336
SYNTH-LEDGER-000337,2026-07-14 18:03:00,999.08,CREDIT,Croma Electronics,UPI544843,SYNTH-INV-000337
SYNTH-LEDGER-000338,2026-06-25 09:26:00,847.45,CREDIT,Flipkart Internet,UPI-141096,SYNTH-INV-000338
SYNTH-LEDGER-000339,2026-06-09 19:35:00,745.52,CREDIT,MYNTRA PAY,UPI897380,SYNTH-INV-000339
SYNTH-LEDGER-000340,2026-05-07 03:44:00,1288.11,CREDIT,NYKAA,UPI660678,SYNTH-INV-000340
SYNTH-LEDGER-000341,2026-05-29 10:37:00,3640.11,DEBIT,Amazon India,UPI833539,SYNTH-INV-000341
SYNTH-LEDGER-000342,2026-07-24 22:30:00,2739.02,DEBIT,Urban Company India,UPI105958,SYNTH-INV-000342
SYNTH-LEDGER-000343,2026-07-01 22:42:00,1844.75,CREDIT,IRCTC RAIL,UPI-572754,SYNTH-INV-000343
SYNTH-LEDGER-000344,2026-06-07 17:18:00,2311.81,CREDIT,FLIPKART PAY,UPI-369804,SYNTH-INV-000344
SYNTH-LEDGER-000345,2026-07-07 21:20:00,285.26,CREDIT,DECATHLON INDIA,UPI-659311,SYNTH-INV-000345
SYNTH-LEDGER-000346,2026-05-23 20:05:00,745.7,CREDIT,Reliance Retail Ltd,UPI229726,SYNTH-INV-000346
SYNTH-LEDGER-000347,2026-06-18 17:05:00,803.23,CREDIT,METRO INDIA,UPI-100890,SYNTH-INV-000347
SYNTH-LEDGER-000348,2026-06-19 20:13:00,2145.57,CREDIT,Nykaa E-Retail,UPI468442,SYNTH-INV-000348
SYNTH-LEDGER-000349,2026-07-25 02:19:00,553.73,CREDIT,IRCTC E-TICKETING,UPI274275,SYNTH-INV-000349
SYNTH-LEDGER-000350,2026-06-21 15:35:00,344.4,DEBIT,BIGBASKET INDIA,UPI655893,SYNTH-INV-000350
SYNTH-LEDGER-000351,2026-05-09 08:05:00,2484.81,CREDIT,Myntra Designs,UPI606313,SYNTH-INV-000351
SYNTH-LEDGER-000352,2026-06-09 18:02:00,1355.32,DEBIT,RELIANCE RETAIL,UPI938118,SYNTH-INV-000352
SYNTH-LEDGER-000353,2026-06-30 09:32:00,2948.61,CREDIT,OLA,UPI683896,SYNTH-INV-000353
SYNTH-LEDGER-000354,2026-06-05 18:45:00,547.92,CREDIT,UBER,UPI611029,SYNTH-INV-000354
SYNTH-LEDGER-000355,2026-06-18 09:07:00,2495.05,CREDIT,METRO CASH & CARRY,UPI840087,SYNTH-INV-000355
SYNTH-LEDGER-000356,2026-07-19 08:13:00,647.85,DEBIT,CROMA RETAIL,UPI-131023,SYNTH-INV-000356
SYNTH-LEDGER-000357,2026-05-02 01:16:00,930.18,CREDIT,Reliance Retail Ltd,UPI252354,SYNTH-INV-000357
SYNTH-LEDGER-000358,2026-06-07 10:30:00,11905.14,CREDIT,AMAZON,UPI-629331,SYNTH-INV-000358
SYNTH-LEDGER-000359,2026-06-23 20:49:00,3778.42,DEBIT,Zomato Ltd,UPI932235,SYNTH-INV-000359
SYNTH-LEDGER-000360,2026-07-06 18:46:00,536.39,CREDIT,CROMA RETAIL,UPI389425,SYNTH-INV-000360
SYNTH-LEDGER-000361,2026-05-02 09:21:00,223.17,CREDIT,CROMA,UPI217761,SYNTH-INV-000361
SYNTH-LEDGER-000362,2026-07-29 11:43:00,1583.16,CREDIT,METRO CASH & CARRY,UPI251781,SYNTH-INV-000362
SYNTH-LEDGER-000363,2026-06-18 20:39:00,2823.37,DEBIT,FLIPKART PAY,UPI818514,SYNTH-INV-000363
SYNTH-LEDGER-000364,2026-05-15 04:49:00,1334.51,DEBIT,RELIANCE DIGITAL,UPI-816044,SYNTH-INV-000364
SYNTH-LEDGER-000365,2026-07-02 08:17:00,1118.3,CREDIT,Zomato Ltd,UPI241322,SYNTH-INV-000365
SYNTH-LEDGER-000366,2026-07-22 15:24:00,730.25,CREDIT,BOOKMYSHOW.COM,UPI768900,SYNTH-INV-000366
SYNTH-LEDGER-000367,2026-05-11 13:27:00,628.27,CREDIT,Apollo Pharmacy Ltd,UPI331435,SYNTH-INV-000367
SYNTH-LEDGER-000368,2026-05-26 21:22:00,384.45,CREDIT,DECATHLON INDIA,UPI329787,SYNTH-INV-000368
SYNTH-LEDGER-000369,2026-06-28 22:51:00,1237.64,DEBIT,IRCTC RAIL,UPI941404,SYNTH-INV-000369
SYNTH-LEDGER-000370,2026-05-18 20:44:00,850.76,CREDIT,IRCTC,UPI688515,SYNTH-INV-000370
SYNTH-LEDGER-000371,2026-05-17 01:51:00,1568.85,CREDIT,DOMINO'S PIZZA,UPI-652244,SYNTH-INV-000371
SYNTH-LEDGER-000372,2026-06-24 22:36:00,558.5,CREDIT,Swiggy India,UPI-967144,SYNTH-INV-000372
SYNTH-LEDGER-000373,2026-05-19 21:28:00,703.06,DEBIT,Decathlon Sports,UPI649365,SYNTH-INV-000373
SYNTH-LEDGER-000374,2026-07-22 15:03:00,1476.89,CREDIT,DECATHLON INDIA,UPI-594058,SYNTH-INV-000374
SYNTH-LEDGER-000375,2026-06-29 08:14:00,2303.84,CREDIT,SWIGGY*BLR,UPI657275,SYNTH-INV-000375
SYNTH-LEDGER-000376,2026-06-27 23:46:00,153.77,DEBIT,CROMA,UPI634685,SYNTH-INV-000376
SYNTH-LEDGER-000377,2026-05-08 23:25:00,683.37,CREDIT,DECATHLON INDIA,UPI398614,SYNTH-INV-000377
SYNTH-LEDGER-000378,2026-05-24 14:33:00,1086.81,DEBIT,DOMINO'S PIZZA,UPI-363642,SYNTH-INV-000378
SYNTH-LEDGER-000379,2026-07-03 05:02:00,2068.54,DEBIT,RELIANCE RETAIL,UPI-323893,SYNTH-INV-000379
SYNTH-LEDGER-000380,2026-06-09 14:23:00,938.22,DEBIT,APOLLO,UPI311204,SYNTH-INV-000380
SYNTH-LEDGER-000381,2026-06-13 01:22:00,1787.36,CREDIT,Flipkart Internet,UPI450540,SYNTH-INV-000381
SYNTH-LEDGER-000382,2026-07-16 20:34:00,500.31,CREDIT,URBAN COMPANY,UPI873711,SYNTH-INV-000382
SYNTH-LEDGER-000383,2026-06-04 09:21:00,1225.77,CREDIT,FLIPKART,UPI158011,SYNTH-INV-000383
SYNTH-LEDGER-000384,2026-07-29 01:22:00,5506.18,CREDIT,Ola Mobility,UPI371465,SYNTH-INV-000384
SYNTH-LEDGER-000385,2026-07-21 04:32:00,735.65,DEBIT,AMAZON PAY,UPI441747,SYNTH-INV-000385
SYNTH-LEDGER-000386,2026-06-05 09:22:00,437.75,CREDIT,Croma Electronics,UPI774562,SYNTH-INV-000386
SYNTH-LEDGER-000387,2026-06-28 05:04:00,721.41,CREDIT,APOLLO PHARMACY,UPI285991,SYNTH-INV-000387
SYNTH-LEDGER-000388,2026-05-10 03:49:00,1036.25,DEBIT,Nykaa E-Retail,UPI646637,SYNTH-INV-000388
SYNTH-LEDGER-000389,2026-06-11 21:26:00,1405.26,CREDIT,Zomato Ltd,UPI655611,SYNTH-INV-000389
SYNTH-LEDGER-000391,2026-05-30 03:20:00,833.83,CREDIT,Urban Company India,UPI436529,SYNTH-INV-000391
SYNTH-LEDGER-000392,2026-05-17 18:14:00,2218.67,CREDIT,AMAZON PAY,UPI578085,SYNTH-INV-000392
SYNTH-LEDGER-000393,2026-05-07 14:17:00,5243.12,DEBIT,IRCTC E-TICKETING,UPI-834186,SYNTH-INV-000393
SYNTH-LEDGER-000394,2026-07-21 23:43:00,273.09,CREDIT,BMS,UPI-795830,SYNTH-INV-000394
SYNTH-LEDGER-000395,2026-05-21 14:51:00,920.71,DEBIT,UBER,UPI-202516,SYNTH-INV-000395
SYNTH-LEDGER-000397,2026-07-12 07:55:00,258.92,DEBIT,Ola Mobility,UPI-927177,SYNTH-INV-000397
SYNTH-LEDGER-000398,2026-06-12 06:29:00,677.51,CREDIT,CROMA RETAIL,UPI-657000,SYNTH-INV-000398
SYNTH-LEDGER-000399,2026-07-24 20:07:00,433.28,DEBIT,URBANCLAP,UPI957882,SYNTH-INV-000399
SYNTH-LEDGER-000400,2026-07-08 20:32:00,1842.67,CREDIT,APOLLO,UPI739421,SYNTH-INV-000400
SYNTH-LEDGER-000402,2026-05-24 08:17:00,641.58,CREDIT,IRCTC E-TICKETING,UPI104203,SYNTH-INV-000402
SYNTH-LEDGER-000403,2026-05-15 00:24:00,829.56,CREDIT,Myntra Designs,UPI-243543,SYNTH-INV-000403
SYNTH-LEDGER-000404,2026-05-25 22:24:00,1776.16,CREDIT,AMAZON PAY,UPI-811762,SYNTH-INV-000404
SYNTH-LEDGER-000405,2026-07-01 21:21:00,609.37,CREDIT,RELIANCE RETAIL,UPI273706,SYNTH-INV-000405
SYNTH-LEDGER-000406,2026-07-02 08:58:00,861.61,DEBIT,Amazon India,UPI-585812,SYNTH-INV-000406
SYNTH-LEDGER-000407,2026-05-26 01:19:00,1281.93,DEBIT,APOLLO,UPI749231,SYNTH-INV-000407
SYNTH-LEDGER-000408,2026-05-07 19:02:00,1203.73,CREDIT,DECATHLON,UPI799215,SYNTH-INV-000408
SYNTH-LEDGER-000409,2026-05-16 22:51:00,636.56,DEBIT,URBAN COMPANY,UPI465217,SYNTH-INV-000409
SYNTH-LEDGER-000410,2026-05-07 10:40:00,3105.08,CREDIT,APOLLO PHARMACY,UPI740544,SYNTH-INV-000410
SYNTH-LEDGER-000411,2026-05-01 10:45:00,466.83,CREDIT,UBER INDIA,UPI-456302,SYNTH-INV-000411
SYNTH-LEDGER-000412,2026-05-05 12:56:00,811.0,DEBIT,FLIPKART PAY,UPI163209,SYNTH-INV-000412
SYNTH-LEDGER-000413,2026-05-29 11:18:00,608.53,CREDIT,APOLLO,UPI149264,SYNTH-INV-000413
SYNTH-LEDGER-000414,2026-05-07 04:58:00,2423.84,CREDIT,DOMINOS,UPI721581,SYNTH-INV-000414
SYNTH-LEDGER-000415,2026-05-08 06:42:00,3250.08,CREDIT,OLA,UPI256551,SYNTH-INV-000415
SYNTH-LEDGER-000416,2026-06-13 09:38:00,811.11,DEBIT,DECATHLON INDIA,UPI-710209,SYNTH-INV-000416
SYNTH-LEDGER-000417,2026-06-03 04:43:00,1240.87,DEBIT,RELIANCE RETAIL,UPI783692,SYNTH-INV-000417
SYNTH-LEDGER-000418,2026-07-14 17:27:00,1460.04,CREDIT,IRCTC E-TICKETING,UPI256400,SYNTH-INV-000418
SYNTH-LEDGER-000419,2026-05-14 12:27:00,1488.53,CREDIT,BOOKMYSHOW.COM,UPI877666,SYNTH-INV-000419
SYNTH-LEDGER-000421,2026-05-20 20:12:00,1268.81,CREDIT,BOOKMYSHOW.COM,UPI683089,SYNTH-INV-000421
SYNTH-LEDGER-000422,2026-06-21 05:40:00,1821.73,DEBIT,Zomato Ltd,UPI238873,SYNTH-INV-000422
SYNTH-LEDGER-000423,2026-07-23 10:10:00,1583.44,DEBIT,IRCTC E-TICKETING,UPI863372,SYNTH-INV-000423
SYNTH-LEDGER-000424,2026-05-09 02:15:00,751.73,CREDIT,AMAZON PAY,UPI103254,SYNTH-INV-000424
SYNTH-LEDGER-000425,2026-05-09 23:04:00,2668.68,DEBIT,METRO RETAIL,UPI-977714,SYNTH-INV-000425
SYNTH-LEDGER-000426,2026-07-17 02:25:00,662.36,CREDIT,BIGBASKET,UPI-773110,SYNTH-INV-000426
SYNTH-LEDGER-000427,2026-05-26 15:15:00,1586.56,DEBIT,Decathlon Sports,UPI130339,SYNTH-INV-000427
SYNTH-LEDGER-000428,2026-05-18 07:21:00,1469.89,CREDIT,URBAN COMPANY,UPI225104,SYNTH-INV-000428
SYNTH-LEDGER-000429,2026-05-18 21:48:00,760.44,CREDIT,URBANCLAP,UPI314174,SYNTH-INV-000429
SYNTH-LEDGER-000430,2026-06-03 08:32:00,710.81,CREDIT,FLIPKART,UPI189938,SYNTH-INV-000430
SYNTH-LEDGER-000431,2026-07-26 05:54:00,1819.24,CREDIT,UBER INDIA,UPI745593,SYNTH-INV-000431
SYNTH-LEDGER-000432,2026-07-25 12:43:00,753.96,CREDIT,UBER INDIA,UPI606668,SYNTH-INV-000432
SYNTH-LEDGER-000433,2026-05-11 17:14:00,2665.73,CREDIT,Swiggy India,UPI353513,SYNTH-INV-000433
SYNTH-LEDGER-000434,2026-05-28 12:53:00,320.25,CREDIT,BOOKMYSHOW,UPI525315,SYNTH-INV-000434
SYNTH-LEDGER-000435,2026-05-25 18:09:00,1627.65,DEBIT,RELIANCE RETAIL,UPI179052,SYNTH-INV-000435
